unified_id,method,perturbation_count,target_in@1,target_in@3,target_in@5,target_in@10,best_rank_any_perturb,worst_rank_any_perturb,jaccard_top10_across_perturbs,mean_latency_ms
UNI-68E056999443,Hybrid_Rerank,5,0,0,0,0,,,0.5384615384615384,1009.1796875
UNI-3482897E8C62,Dense_Only,5,0,0,0,0,,,0.8181818181818182,47.336387634277344
UNI-3482897E8C62,BM25_Only,5,0,0,0,0,,,1.0,1021.0121631622314
UNI-3482897E8C62,Hybrid_NoRerank,5,0,0,0,0,,,1.0,1216.9326305389404
UNI-3482897E8C62,Hybrid_Rerank,5,0,0,0,0,,,1.0,1061.5259647369385
UNI-F031900C9AF5,Dense_Only,5,0,0,0,0,,,0.7272727272727273,42.25420951843262
UNI-F031900C9AF5,BM25_Only,5,0,0,0,0,,,1.0,698.4624862670898
UNI-F031900C9AF5,Hybrid_NoRerank,5,0,0,0,0,,,0.5384615384615384,891.7122840881348
UNI-F031900C9AF5,Hybrid_Rerank,5,0,0,0,0,,,0.5384615384615384,757.6689720153809
UNI-BEB67D1260E6,Dense_Only,5,0,0,0,0,,,0.75,43.235015869140625
UNI-BEB67D1260E6,BM25_Only,5,0,0,0,0,,,1.0,736.8720531463623
UNI-BEB67D1260E6,Hybrid_NoRerank,5,0,0,0,0,,,1.0,935.272741317749
UNI-BEB67D1260E6,Hybrid_Rerank,5,0,0,0,0,,,1.0,979.3571949005127
UNI-E0215B661D17,Dense_Only,5,0,0,0,0,,,0.8181818181818182,40.56406021118164
UNI-E0215B661D17,BM25_Only,5,0,0,0,0,,,1.0,833.2862377166748
UNI-E0215B661D17,Hybrid_NoRerank,5,0,0,0,0,,,0.8181818181818182,996.7444896697998
UNI-E0215B661D17,Hybrid_Rerank,5,0,0,0,0,,,0.8181818181818182,932.1290493011475
UNI-57D6CC25E5E7,Dense_Only,5,0,0,0,0,,,0.7272727272727273,49.03244972229004
UNI-57D6CC25E5E7,BM25_Only,5,0,0,0,0,,,1.0,697.2036361694336
UNI-57D6CC25E5E7,Hybrid_NoRerank,5,0,0,0,0,,,0.7272727272727273,853.0825614929199
UNI-57D6CC25E5E7,Hybrid_Rerank,5,0,0,0,0,,,0.7272727272727273,856.8848133087158
UNI-A6A14BD35E98,Dense_Only,5,0,0,0,0,,,0.6666666666666666,43.97883415222168
UNI-A6A14BD35E98,BM25_Only,5,0,0,0,0,,,1.0,775.4176616668701
UNI-A6A14BD35E98,Hybrid_NoRerank,5,0,0,0,0,,,0.8181818181818182,880.2253246307373
UNI-A6A14BD35E98,Hybrid_Rerank,5,0,0,0,0,,,0.8181818181818182,960.9055519104004
UNI-C7B415BC21F4,Dense_Only,5,0,0,0,0,,,0.8181818181818182,44.95997428894043
UNI-C7B415BC21F4,BM25_Only,5,0,0,0,0,,,1.0,819.6861743927002
